YGR249W,3
YGR256W,3
YHR094C,3
YHR104W,3
YIL107C,3
YIR017C,3
YKL062W,3
YKR034W,3
YKR067W,3
YLL026W,3
YLR134W,3
YLR164W,3
YLR348C,3
YML004C,3
YML070W,3
YML100W,3
YMR226C,3
YMR306W,3
YNR034W,3
YOL151W,3
YOR028C,3
YOR185C,3
YPL047W,3
YPL091W,3
YPR184W,3
YAL044C,4
YBR039W,4
YBR145W,4
YBR218C,4
YBR249C,4
YCR005C,4
YDL066W,4
YDL131W,4
YDL170W,4
YDL182W,4
YDR019C,4
YDR035W,4
YEL071W,4
YER073W,4
YGL202W,4
YJR016C,4
YKL029C,4
YKL120W,4
YKL218C,4
YLR359W,4
YMR189W,4
YNL104C,4
YNL277W,4
YBL015W,5
YBR117C,5
YBR297W,5
YCR010C,5
YER065C,5
YFL030W,5
YGL205W,5
YHR137W,5
YIL125W,5
YJL089W,5
YJR095W,5
YKL217W,5
YKR097W,5
YLR174W,5
YLR377C,5
YML054C,5
YMR303C,5
YNL117W,5
YOL126C,5
YPL262W,5
YPR001W,5
YPR002W,5
YPR006C,5
YBR018C,6
YBR019C,6
YBR020W,6
YGR292W,6
YIL162W,6
YLR081W,6
YML051W,6
YBL005W,NaN
YBR182C,NaN
YBR184W,NaN
YBR239C,NaN
YBR245C,NaN
YBR275C,NaN
YBR298C,NaN
YBR299W,NaN
YCR014C,NaN
YCR032W,NaN
YCR106W,NaN
YDL042C,NaN
YDL085W,NaN
YDL108W,NaN
YDL111C,NaN
YDL223C,NaN
YDL245C,NaN
YDL247W,NaN
YDR016C,NaN
YDR026C,NaN
YDR050C,NaN
YDR098C,NaN
YDR121W,NaN
YDR139C,NaN
YDR217C,NaN
YDR253C,NaN
YDR259C,NaN
YDR392W,NaN
YDR421W,NaN
YDR423C,NaN
YDR440W,NaN
YEL009C,NaN
YEL051W,NaN
YEL069C,NaN
YER099C,NaN
YER184C,NaN
YFL001W,NaN
YFL011W,NaN
YFR031C,NaN
YFR037C,NaN
YGL063W,NaN
YGL131C,NaN
YGL254W,NaN
YGL256W,NaN
YGR098C,NaN
YGR147C,NaN
YGR289C,NaN
YHL012W,NaN
YHR071W,NaN
YHR124W,NaN
YIL099W,NaN
YIL172C,NaN
YIR013C,NaN
YIR031C,NaN
YIR032C,NaN
YJL030W,NaN
YJL045W,NaN
YJL103C,NaN
YJL137C,NaN
YJL155C,NaN
YJL177W,NaN
YJL214W,NaN
YJL216C,NaN
YJL219W,NaN
YJL221C,NaN
YJR006W,NaN
YJR057W,NaN
YJR060W,NaN
YJR082C,NaN
YJR127C,NaN
YJR158W,NaN
YJR160C,NaN
YKL015W,NaN
YKL026C,NaN
YKL106W,NaN
YKL222C,NaN
YLL054C,NaN
YLR013W,NaN
YLR078C,NaN
YLR098C,NaN
YLR176C,NaN
YLR209C,NaN
YLR268W,NaN
YLR375W,NaN
YML126C,NaN
YMR019W,NaN
YMR020W,NaN
YMR054W,NaN
YMR112C,NaN
YMR118C,NaN
YMR127C,NaN
YMR172W,NaN
YMR182C,NaN
YMR190C,NaN
YMR323W,NaN
YNL188W,NaN
YNL262W,NaN
YNL292W,NaN
YNL314W,NaN
YNL318C,NaN
YNR012W,NaN
YNR023W,NaN
YNR063W,NaN
YNR072W,NaN
YOL028C,NaN
YOL132W,NaN
YOL156W,NaN
YOR040W,NaN
YOR162C,NaN
YOR217W,NaN
YOR257W,NaN
YOR393W,NaN
YPL038W,NaN
YPL101W,NaN
YPL133C,NaN
YPL149W,NaN
YPL244C,NaN
YPR009W,NaN
YPR015C,NaN
YPR026W,NaN
YPR107C,NaN
YPR179C,NaN
YPR196W,NaN
YPR199C,NaN
