1568-TFL_TF3_33__YGL150C__NaCl;1;1;9
1618-TFL_TF3_33__YKL028W__NaCl;1;1;9
856-ML_M1_34__YFR015C__FRUC;1;1;1
967-ML_M3_34__YCL035C__FRUC;1;1;1
1046-ML_M3_34__YML126C__FRUC;1;1;1
983-ML_M3_34__YDR322C-A__FRUC;1;2;1
1010-ML_M3_34__YHR137W__FRUC;1;2;1
873-ML_M2_34__YHR104W__FRUC;1;3;1
887-ML_M2_34__YJL221C__FRUC;1;3;1
891-ML_M2_34__YJR159W__FRUC;1;3;1
906-ML_M2_34__YLR164W__FRUC;1;3;1
938-ML_M2_34__YOR347C__FRUC;1;3;1
939-ML_M2_34__YOR374W__FRUC;1;3;1
1071-ML_M4_34__YPR191W__FRUC;1;3;1
1078-ML_M4_34__YMR145C__FRUC;1;3;1
1120-ML_M4_34__YDR343C__FRUC;1;3;1
68__YOR063W__FRUC;4;3;1
563__MSRFP__FRUC;1;4;1
886-ML_M2_34__YJL216C__FRUC;1;4;1
891-ML_M2_34__YJR159W__FRUC;1;4;1
897-ML_M2_34__YKL141W__FRUC;1;4;1
910-ML_M2_34__YLR343W__FRUC;1;4;1
904-ML_M2_35__YLR134W__FRUC;1;4;1
941-ML_M2_35__YPL061W__FRUC;1;4;1
1086-ML_M4_34__YGL063W__FRUC;1;4;1
1091-ML_M4_34__YBR249C__FRUC;1;4;1
784-ML_M1_34__YHL027W__FRUC;1;5;1
807-ML_M1_35__YMR042W__FRUC;1;5;1
68__YOR063W__FRUC;1;5;1
855-ML_M1_35__YFL045C__FRUC;1;5;1
831-ML_M1_36__YCL040W__FRUC;1;5;1
949-ML_M2_36__YPR159W__FRUC;1;5;1
969-ML_M3_34__YCR010C__FRUC;1;5;1
1001-ML_M3_34__YGR020C__FRUC;1;5;1
1029-ML_M3_34__YKL182W__FRUC;1;5;1
68__YOR063W__FRUC;2;5;1
1084-ML_M4_34__YCR032W__FRUC;1;5;1
1090-ML_M4_35__YPL234C__FRUC;1;5;1
1119-ML_M4_36__YOR270C__FRUC;1;5;1
1072-ML_M4_36__YOR065W__FRUC;1;5;1
1114-ML_M4_36__YDR098C__FRUC;1;5;1
828-ML_M1_35__YBR218C__FRUC;1;6;1
831-ML_M1_36__YCL040W__FRUC;1;6;1
974-ML_M3_35__YDL085W__FRUC;1;6;1
1029-ML_M3_34__YKL182W__FRUC;1;6;1
1056-ML_M3_35__YOL049W__FRUC;1;6;1
988-ML_M3_36__YEL047C__FRUC;1;6;1
1061-ML_M4_35__YOR142W__FRUC;1;6;1
68__YOR063W__FRUC;4;6;1
786-ML_M1_34__YHR124W__FRUC;1;1;2
856-ML_M1_34__YFR015C__FRUC;1;1;2
971-ML_M3_34__YDL004W__FRUC;1;1;2
983-ML_M3_34__YDR322C-A__FRUC;1;1;2
1003-ML_M3_34__YGR183C__FRUC;1;1;2
1010-ML_M3_34__YHR137W__FRUC;1;1;2
787-ML_M1_34__YJL103C__FRUC;1;2;2
795-ML_M1_34__YLR451W__FRUC;1;2;2
814-ML_M1_34__YKR034W__FRUC;1;2;2
835-ML_M1_34__YCR036W__FRUC;1;2;2
839-ML_M1_34__YDL078C__FRUC;1;2;2
856-ML_M1_34__YFR015C__FRUC;1;2;2
993-ML_M3_34__YER099C__FRUC;1;2;2
994-ML_M3_34__YER174C__FRUC;1;2;2
1010-ML_M3_34__YHR137W__FRUC;1;2;2
1020-ML_M3_34__YJR095W__FRUC;1;2;2
1054-ML_M3_34__YNL292W__FRUC;1;2;2
897-ML_M2_34__YKL141W__FRUC;1;3;2
900-ML_M2_34__YKR058W__FRUC;1;3;2
925-ML_M2_34__YNL071W__FRUC;1;3;2
895-ML_M2_35__YKL085W__FRUC;1;3;2
904-ML_M2_35__YLR134W__FRUC;1;3;2
933-ML_M2_35__YOL126C__FRUC;1;3;2
1065-ML_M4_34__YPL078C__FRUC;1;3;2
1066-ML_M4_34__YPL231W__FRUC;1;3;2
1076-ML_M4_36__YDL245C__FRUC;1;3;2
1085-ML_M4_36__YIR032C__FRUC;1;3;2
1091-ML_M4_34__YBR249C__FRUC;1;3;2
1097-ML_M4_34__YOL077W-A__FRUC;1;3;2
563__MSRFP__FRUC;2;3;2
898-ML_M2_34__YKL148C__FRUC;1;4;2
910-ML_M2_34__YLR343W__FRUC;1;4;2
917-ML_M2_34__YMR105C__FRUC;1;4;2
1065-ML_M4_34__YPL078C__FRUC;1;4;2
1073-ML_M4_34__YFR033C__FRUC;1;4;2
1079-ML_M4_34__YJL214W__FRUC;1;4;2
1081-ML_M4_34__YLR174W__FRUC;1;4;2
1088-ML_M4_34__YMR189W__FRUC;1;4;2
1106-ML_M4_34__YPL212C__FRUC;1;4;2
1078-ML_M4_34__YMR145C__FRUC;1;4;2
822-ML_M1_34__YBR020W__FRUC;1;5;2
778-ML_M1_35__YDR207C__FRUC;1;5;2
942-ML_M2_35__YPL262W__FRUC;1;5;2
935-ML_M2_36__YOL151W__FRUC;1;5;2
1014-ML_M3_34__YIL168W__FRUC;1;5;2
985-ML_M3_34__YDR513W__FRUC;1;5;2
1022-ML_M3_35__YJR148W__FRUC;1;5;2
1029-ML_M3_34__YKL182W__FRUC;1;5;2
1059-ML_M3_36__YOR040W__FRUC;1;5;2
1127-ML_M4_34__YGR282C__FRUC;1;5;2
832-ML_M4_34__YCR005C__FRUC;1;5;2
1095-ML_M4_35__YMR054W__FRUC;1;5;2
563__MSRFP__FRUC;2;5;2
826-ML_M1_34__YBR184W__FRUC;1;6;2
807-ML_M1_35__YMR042W__FRUC;1;6;2
953-ML_M2_34__YGR240C__FRUC;1;6;2
1001-ML_M3_34__YGR020C__FRUC;1;6;2
832-ML_M4_34__YCR005C__FRUC;1;6;2
1113-ML_M4_35__YBR149W__FRUC;1;6;2
1122-ML_M4_35__YKL181W__FRUC;1;6;2
774-ML_M1_34__YDL106C__FRUC;1;1;3
777-ML_M1_34__YDR169C__FRUC;1;1;3
68__YOR063W__FRUC;1;1;3
68__YOR063W__FRUC;2;1;3
782-ML_M1_34__YGL035C__FRUC;1;1;3
563__MSRFP__FRUC;1;1;3
787-ML_M1_34__YJL103C__FRUC;1;1;3
795-ML_M1_34__YLR451W__FRUC;1;1;3
796-ML_M1_34__YML051W__FRUC;1;1;3
797-ML_M1_34__YML081W__FRUC;1;1;3
798-ML_M1_34__YMR280C__FRUC;1;1;3
813-ML_M1_34__YPL038W__FRUC;1;1;3
820-ML_M1_34__YBR018C__FRUC;1;1;3
848-ML_M1_35__YDR272W__FRUC;1;1;3
971-ML_M3_34__YDL004W__FRUC;1;1;3
981-ML_M3_34__YDR111C__FRUC;1;1;3
982-ML_M3_34__YDR298C__FRUC;1;1;3
983-ML_M3_34__YDR322C-A__FRUC;1;1;3
993-ML_M3_34__YER099C__FRUC;1;1;3
1010-ML_M3_34__YHR137W__FRUC;1;1;3
1013-ML_M3_34__YIL160C__FRUC;1;1;3
1033-ML_M3_34__YKL218C__FRUC;1;1;3
1035-ML_M3_34__YKR066C__FRUC;1;1;3
1037-ML_M3_34__YLR038C__FRUC;1;1;3
812-ML_M1_35__YIR017C__FRUC;1;2;3
903-ML_M2_35__YLR044C__FRUC;1;2;3
878-ML_M2_36__YIL125W__FRUC;1;2;3
905-ML_M2_36__YLR153C__FRUC;1;2;3
1017-ML_M3_35__YJL155C__FRUC;1;2;3
1029-ML_M3_34__YKL182W__FRUC;1;2;3
68__YOR063W__FRUC;2;2;3
68__YOR063W__FRUC;3;2;3
1080-ML_M4_35__YML086C__FRUC;1;2;3
1095-ML_M4_35__YMR054W__FRUC;1;2;3
1122-ML_M4_35__YKL181W__FRUC;1;2;3
907-ML_M2_34__YLR258W__FRUC;1;3;3
911-ML_M2_34__YLR354C__FRUC;1;3;3
932-ML_M2_34__YOL086C__FRUC;1;3;3
938-ML_M2_34__YOR347C__FRUC;1;3;3
958-ML_M2_34__YNL318C__FRUC;1;3;3
959-ML_M2_34__YOL156W__FRUC;1;3;3
881-ML_M2_35__YJL045W__FRUC;1;3;3
916-ML_M2_35__YMR083W__FRUC;1;3;3
933-ML_M2_35__YOL126C__FRUC;1;3;3
941-ML_M2_35__YPL061W__FRUC;1;3;3
1076-ML_M4_36__YDL245C__FRUC;1;3;3
1078-ML_M4_34__YMR145C__FRUC;1;3;3
1081-ML_M4_34__YLR174W__FRUC;1;3;3
1088-ML_M4_34__YMR189W__FRUC;1;3;3
1092-ML_M4_34__YIL107C__FRUC;1;3;3
881-ML_M2_35__YJL045W__FRUC;1;4;3
1063-ML_M4_34__YOR332W__FRUC;1;4;3
1078-ML_M4_34__YMR145C__FRUC;1;4;3
1088-ML_M4_34__YMR189W__FRUC;1;4;3
1105-ML_M4_35__YKL026C__FRUC;1;4;3
912-ML_M2_34__YLR377C__FRUC;1;4;3
891-ML_M2_34__YJR159W__FRUC;1;4;3
956-ML_M2_35__YJL219W__FRUC;1;4;3
823-ML_M1_35__YBR117C__FRUC;1;1;4
1023-ML_M3_34__YJR153W__FRUC;1;1;4
1125-ML_M4_34__YLR395C__FRUC;1;1;4
870-ML_M5_34__YGR287C__FRUC;1;1;4
978-ML_M5_34__YDL185W__FRUC;1;1;4
850-ML_M5_35_new__YEL039C__FRUC;1;1;4
870-ML_M5_34__YGR287C__FRUC;1;2;4
953-ML_M5_34__YGR240C__FRUC;1;2;4
978-ML_M5_34__YDL185W__FRUC;1;2;4
1032-ML_M5_34__YKL217W__FRUC;1;2;4
850-ML_M5_35_new__YEL039C__FRUC;1;2;4
963-ML_M5_35__YBR039W__FRUC;1;2;4
1111-DP_Met_Trans2_34__YLR295C__FRUC;1;2;4
1125-ML_M4_34__YLR395C__FRUC;1;1;5
870-ML_M5_34__YGR287C__FRUC;1;1;5
953-ML_M5_34__YGR240C__FRUC;1;1;5
978-ML_M5_34__YDL185W__FRUC;1;1;5
963-ML_M5_35__YBR039W__FRUC;1;1;5
68__YOR063W__FRUC;3;1;5
781-ML_M1_34__YER040W__FRUC;1;2;5
870-ML_M5_34__YGR287C__FRUC;1;2;5
953-ML_M5_34__YGR240C__FRUC;1;2;5
978-ML_M5_34__YDL185W__FRUC;1;2;5
1044-ML_M5_34__YLR447C__FRUC;1;2;5
990-ML_M5_34__YEL069C__FRUC;1;2;5
1350-DP_Met_Trans2_36__YPR001W__FRUC;1;2;5
799-ML_M1_36__YOR344C__FRUC;1;1;6
820-ML_M1_34__YBR018C__FRUC;1;1;6
838-ML_M1_34__YDL066W__FRUC;1;1;6
847-ML_M1_34__YDR178W__FRUC;1;1;6
867-ML_M1_34__YGR248W__FRUC;1;1;6
977-ML_M3_34__YDL181W__FRUC;1;1;6
1012-ML_M3_34__YIL111W__FRUC;1;1;6
1035-ML_M3_34__YKR066C__FRUC;1;1;6
68__YOR063W__FRUC;2;2;6
900-ML_M2_34__YKR058W__FRUC;1;2;6
911-ML_M2_34__YLR354C__FRUC;1;2;6
912-ML_M2_34__YLR377C__FRUC;1;2;6
928-ML_M2_34__YNR001C__FRUC;1;2;6
937-ML_M2_34__YOR136W__FRUC;1;2;6
959-ML_M2_34__YOL156W__FRUC;1;2;6
956-ML_M2_35__YJL219W__FRUC;1;2;6
1078-ML_M4_34__YMR145C__FRUC;1;2;6
1091-ML_M4_34__YBR249C__FRUC;1;2;6
1105-ML_M4_35__YKL026C__FRUC;1;2;6
68__YOR063W__FRUC;3;2;6
807-ML_M1_35__YMR042W__FRUC;1;3;6
811-ML_M1_35__YBR150C__FRUC;1;3;6
903-ML_M2_35__YLR044C__FRUC;1;3;6
985-ML_M3_34__YDR513W__FRUC;1;3;6
984-ML_M3_35__YDR345C__FRUC;1;3;6
1029-ML_M3_34__YKL182W__FRUC;1;3;6
821-ML_M4_34__YBR019C__FRUC;1;3;6
1123-ML_M4_35__YNL129W__FRUC;1;3;6
566__m__FRUC;1;1;7
30__YJL177W__FRUC;1;1;7
771__Y8205__FRUC;1;1;7
55__YGL031C__FRUC;1;1;7
68__YOR063W__FRUC;3;1;7
566__m__FRUC;1;2;7
30__YJL177W__FRUC;1;2;7
55__YGL031C__FRUC;1;2;7
129__YOL039W__FRUC;1;3;7
131__YGR214W__FRUC;1;3;7
143__YJL191W__FRUC;1;3;7
151__YML024W__FRUC;1;3;7
772__MS1__FRUC;1;3;7
562__MSYR__FRUC;1;3;7
565__MS0__FRUC;1;3;7
153__YDR450W__FRUC;1;3;7
771__Y8205__FRUC;1;3;7
177__YKL156W__FRUC;1;3;7
187__YOR182C__FRUC;1;3;7
566__m__FRUC;1;1;8
26__YNL069C__FRUC;1;1;8
30__YJL177W__FRUC;1;1;8
86__YPL249C-A__FRUC;1;1;8
97__YDL184C__FRUC;1;1;8
138__YOR369C__FRUC;1;2;8
107__YDR012W__FRUC;1;2;8
122__YGL147C__FRUC;1;2;8
131__YGR214W__FRUC;1;2;8
151__YML024W__FRUC;1;2;8
565__MS0__FRUC;1;2;8
164__YJL190C__FRUC;1;2;8
187__YOR182C__FRUC;1;2;8
134__RPS10B__FRUC;1;2;8
138__YOR369C__FRUC;1;3;8
109__YPL131W__FRUC;1;3;8
131__YGR214W__FRUC;1;3;8
151__YML024W__FRUC;1;3;8
187__YOR182C__FRUC;1;3;8
196__YOR096W__FRUC;1;3;8
2059-GlobalL_GL1_31__YNL031C__FRUC;1;1;9
2062-GlobalL_GL1_31__YDR224C__FRUC;1;1;9
2061-GlobalL_GL1_32__YPL127C__FRUC;1;1;9
2255-GlobalL_GL3_31__YOR326W__FRUC;1;2;9
2261-GlobalL_GL3_31__YML085C__FRUC;1;2;9
2316-GlobalL_GL3_31__YLR093C__FRUC;1;2;9
2158-GlobalL_GL2_31__YFR037C__FRUC;1;1;10
2203-GlobalL_GL2_31__YDR113C__FRUC;1;1;10
2206-GlobalL_GL2_31__YIL050W__FRUC;1;1;10
2230-GlobalL_GL2_31__YOR257W__FRUC;1;1;10
2168-GlobalL_GL2_32__YJR060W__FRUC;1;1;10
2215-GlobalL_GL2_32__YHR071W__FRUC;1;1;10
2217-GlobalL_GL2_32__YBR067C__FRUC;1;1;10
2222-GlobalL_GL2_32__YLR383W__FRUC;1;1;10
2233-GlobalL_GL2_32__YDR092W__FRUC;1;1;10
2241-GlobalL_GL2_32__YDR510W__FRUC;1;1;10
2194-GlobalL_GL2_33__YDR013W__FRUC;1;1;10
2195-GlobalL_GL2_33__YDL008W__FRUC;1;1;10
2247-GlobalL_GL3_31__YAL041W__FRUC;1;1;10
2248-GlobalL_GL3_31__YLR229C__FRUC;1;1;10
2249-GlobalL_GL3_31__YFL039C__FRUC;1;1;10
2250-GlobalL_GL3_31__YIL034C__FRUC;1;1;10
2251-GlobalL_GL3_31__YKL007W__FRUC;1;1;10
2252-GlobalL_GL3_31__YAL029C__FRUC;1;1;10
2253-GlobalL_GL3_31__YGL106W__FRUC;1;1;10
2158-GlobalL_GL2_31__YFR037C__FRUC;1;1;11
2164-GlobalL_GL2_31__YIL009C-A__FRUC;1;1;11
2199-GlobalL_GL2_31__YDL017W__FRUC;1;1;11
2203-GlobalL_GL2_31__YDR113C__FRUC;1;1;11
2206-GlobalL_GL2_31__YIL050W__FRUC;1;1;11
2229-GlobalL_GL2_31__YNL188W__FRUC;1;1;11
2248-GlobalL_GL3_31__YLR229C__FRUC;1;1;11
802-ML_M4_34__YPR196W__FRUC;1;1;12
1423-TFL_TF1_33__YAL021C__FRUC;1;1;12
1564-TFL_TF2_31__YFR013W__FRUC;1;1;13
1598-TFL_TF2_31__YPL139C__FRUC;1;1;13
1615-TFL_TF2_31__YDR213W__FRUC;1;1;13
1626-TFL_TF2_31__YDL002C__FRUC;1;1;13
781-ML_M1_34__YER040W__FRUC;1;1;13
1576-TFL_TF2_32__YJL056C__FRUC;1;1;13
1396-TFL_TF3_32__YMR021C__FRUC;1;1;13
1633-TFL_TF3_32__YDL223C__FRUC;1;1;13
1568-TFL_TF3_33__YGL150C__FRUC;1;1;13
1610-TFL_TF3_33__YCR065W__FRUC;1;1;13
5__YLR223C__HS;1;1;1
1408-TFL_TF1_31__YOR380W__HS;1;1;1
1422-TFL_TF1_32__YKL043W__HS;1;1;1
564__MSYFP__HS;1;2;1
11111__m__HS;18;2;1
563__MSRFP__HS;1;3;1
11111__m__HS;2;3;1
1382-TFL_TF1_31__YHR178W__HS;1;3;1
1418-TFL_TF1_31__YDR423C__HS;1;3;1
1603-TFL_TF2_31__YMR019W__HS;1;4;1
1571-TFL_TF2_33__YGR104C__HS;1;4;1
563__MSRFP__HS;1;5;1
563__MSRFP__HS;1;6;1
563__MSRFP__HS;2;6;1
564__MSYFP__HS;1;6;1
1431-TFL_TF1_33__YBR182C__HS;1;6;1
1577-TFL_TF2_31__YJL176C__HS;1;6;1
1593-TFL_TF2_31__YOR172W__HS;1;6;1
1571-TFL_TF2_33__YGR104C__HS;1;6;1
11111__m__HS;7;6;1
11111__m__HS;8;6;1
563__MSRFP__HS;1;1;2
967-ML_M3_34__YCL035C__HS;1;1;2
563__MSRFP__HS;1;2;2
886-ML_M2_34__YJL216C__HS;1;2;2
900-ML_M2_34__YKR058W__HS;1;2;2
921-ML_M2_36__YMR303C__HS;1;2;2
1120-ML_M4_34__YDR343C__HS;1;2;2
564__MSYFP__HS;2;2;2
875-ML_M2_34__YHR174W__HS;1;2;2
775-ML_M1_35__YDL170W__HS;1;3;2
563__MSRFP__HS;1;3;2
807-ML_M1_35__YMR042W__HS;1;3;2
785-ML_M4_35__YHR006W__HS;1;3;2
781-ML_M1_34__YER040W__HS;1;4;2
823-ML_M1_35__YBR117C__HS;1;4;2
849-ML_M1_35__YEL011W__HS;1;4;2
563__MSRFP__HS;1;4;2
870-ML_M5_34__YGR287C__HS;1;4;2
945-ML_M5_34__YPR002W__HS;1;4;2
978-ML_M5_34__YDL185W__HS;1;4;2
1070-ML_M5_34__YPR036W__HS;1;4;2
867-ML_M5_35_new__YGR248W__HS;1;4;2
2069-GlobalL_GL1_31__YBR154C__HS;1;5;2
2125-GlobalL_GL1_31__YBR111W-A__HS;1;5;2
2060-GlobalL_GL1_32__YOL012C__HS;1;5;2
2259-GlobalL_GL3_31__YPR141C__HS;1;6;2
2260-GlobalL_GL3_31__YFL037W__HS;1;6;2
2261-GlobalL_GL3_31__YML085C__HS;1;6;2
2279-GlobalL_GL3_31__YMR260C__HS;1;6;2
68__YOR063W__HS;4;6;2
2316-GlobalL_GL3_31__YLR093C__HS;1;6;2
2341-GlobalL_GL3_31__YGR077C__HS;1;6;2
2203-GlobalL_GL2_31__YDR113C__HS;1;1;3
2206-GlobalL_GL2_31__YIL050W__HS;1;1;3
2170-GlobalL_GL2_32__YJL194W__HS;1;1;3
2211-GlobalL_GL2_32__YDL127W__HS;1;1;3
900-ML_M2_34__YKR058W__HS;1;2;3
928-ML_M2_34__YNR001C__HS;1;2;3
1120-ML_M4_34__YDR343C__HS;1;2;3
2059-GlobalL_GL1_31__YNL031C__HS;1;3;3
2069-GlobalL_GL1_31__YBR154C__HS;1;3;3
563__MSRFP__HS;2;3;3
2125-GlobalL_GL1_31__YBR111W-A__HS;1;3;3
2142-GlobalL_GL1_31__YMR033W__HS;1;3;3
2304-GlobalL_GL3_31__YJL002C__HS;1;4;3
2316-GlobalL_GL3_31__YLR093C__HS;1;4;3
2320-GlobalL_GL3_31__YKR001C__HS;1;4;3
2332-GlobalL_GL3_31__YDL134C__HS;1;4;3
2303-GlobalL_GL3_31__YEL002C__HS;1;4;3
777-ML_M1_34__YDR169C__HS;1;5;3
782-ML_M1_34__YGL035C__HS;1;5;3
1429-TFL_TF1_31__YPL075W__HS;1;5;3
1374-TFL_TF1_32__YDR310C__HS;1;5;3
1576-TFL_TF2_32__YJL056C__HS;1;6;3
1633-TFL_TF3_32__YDL223C__HS;1;6;3
1553-TFL_TF3_32__YBR083W__HS;1;6;3
1606-TFL_TF3_32__YML027W__HS;1;6;3
5__YLR223C__HS;1;1;4
10__YLR075W__HS;1;1;4
30__YJL177W__HS;1;1;4
55__YGL031C__HS;1;1;4
138__YOR369C__HS;1;2;4
114__YGL076C__HS;1;2;4
68__YOR063W__HS;2;2;4
151__YML024W__HS;1;2;4
68__YOR063W__HS;3;2;4
187__YOR182C__HS;1;2;4
5__YLR223C__HS;1;1;5
140__YDR064W__HS;1;1;5
10__YLR075W__HS;1;1;5
14__YEL054C__HS;1;1;5
30__YJL177W__HS;1;1;5
55__YGL031C__HS;1;1;5
107__YDR012W__HS;1;2;5
151__YML024W__HS;1;2;5
187__YOR182C__HS;1;2;5
203__YBR189W__HS;1;2;5
5__YLR223C__HS;1;1;6
10__YLR075W__HS;1;1;6
30__YJL177W__HS;1;1;6
39__YPL220W__HS;1;1;6
55__YGL031C__HS;1;1;6
116__YPL198W__HS;1;2;6
120__YLL045C__HS;1;2;6
131__YGR214W__HS;1;2;6
151__YML024W__HS;1;2;6
187__YOR182C__HS;1;2;6
68__YOR063W__HS;4;2;6
2062-GlobalL_GL1_31__YDR224C__SORB;1;1;1
2114-GlobalL_GL1_31__YDL116W__SORB;1;1;1
2136-GlobalL_GL1_31__YJL076W__SORB;1;1;1
2261-GlobalL_GL3_31__YML085C__SORB;1;2;1
2262-GlobalL_GL3_31__YML124C__SORB;1;2;1
2263-GlobalL_GL3_31__YLR212C__SORB;1;2;1
2316-GlobalL_GL3_31__YLR093C__SORB;1;2;1
2332-GlobalL_GL3_31__YDL134C__SORB;1;2;1
563__MSRFP__SORB;1;1;2
796-ML_M1_34__YML051W__SORB;1;1;2
867-ML_M1_34__YGR248W__SORB;1;1;2
976-ML_M3_34__YDL178W__SORB;1;1;2
992-ML_M3_34__YER065C__SORB;1;1;2
775-ML_M1_35__YDL170W__SORB;1;2;2
563__MSRFP__SORB;1;2;2
807-ML_M1_35__YMR042W__SORB;1;2;2
1036-ML_M3_34__YLR027C__SORB;1;2;2
1008-ML_M3_35__YHR092C__SORB;1;2;2
802-ML_M4_34__YPR196W__SORB;1;2;2
785-ML_M4_35__YHR006W__SORB;1;2;2
1118-ML_M4_36__YDR342C__SORB;1;2;2
1119-ML_M4_36__YOR270C__SORB;1;2;2
823-ML_M1_35__YBR117C__SORB;1;3;2
849-ML_M1_35__YEL011W__SORB;1;3;2
563__MSRFP__SORB;1;3;2
870-ML_M5_34__YGR287C__SORB;1;3;2
978-ML_M5_34__YDL185W__SORB;1;3;2
963-ML_M5_35__YBR039W__SORB;1;3;2
140__YDR064W__SORB;1;4;2
206__YGR274C__SORB;1;4;2
14__YEL054C__SORB;1;4;2
21__YHL001W__SORB;1;4;2
23__YLR029C__SORB;1;4;2
30__YJL177W__SORB;1;4;2
34__YOL120C__SORB;1;4;2
563__MSRFP__SORB;2;4;2
772__MS1__SORB;1;4;2
771__Y8205__SORB;1;4;2
16__YDL082W__SORB;1;4;2
2158-GlobalL_GL2_31__YFR037C__SORB;1;1;3
2161-GlobalL_GL2_31__YPL082C__SORB;1;1;3
2206-GlobalL_GL2_31__YIL050W__SORB;1;1;3
563__MSRFP__SORB;2;1;3
2168-GlobalL_GL2_32__YJR060W__SORB;1;1;3
2215-GlobalL_GL2_32__YHR071W__SORB;1;1;3
2217-GlobalL_GL2_32__YBR067C__SORB;1;1;3
2222-GlobalL_GL2_32__YLR383W__SORB;1;1;3
2233-GlobalL_GL2_32__YDR092W__SORB;1;1;3
2241-GlobalL_GL2_32__YDR510W__SORB;1;1;3
2194-GlobalL_GL2_33__YDR013W__SORB;1;1;3
2195-GlobalL_GL2_33__YDL008W__SORB;1;1;3
2247-GlobalL_GL3_31__YAL041W__SORB;1;1;3
2248-GlobalL_GL3_31__YLR229C__SORB;1;1;3
2249-GlobalL_GL3_31__YFL039C__SORB;1;1;3
2250-GlobalL_GL3_31__YIL034C__SORB;1;1;3
2251-GlobalL_GL3_31__YKL007W__SORB;1;1;3
2252-GlobalL_GL3_31__YAL029C__SORB;1;1;3
2253-GlobalL_GL3_31__YGL106W__SORB;1;1;3
887-ML_M2_34__YJL221C__SORB;1;1;4
900-ML_M2_34__YKR058W__SORB;1;1;4
1096-ML_M4_34__YGL205W__SORB;1;1;4
1120-ML_M4_34__YDR343C__SORB;1;1;4
18__YMR142C__SORB;1;2;4
19__YKL006W__SORB;1;2;4
30__YJL177W__SORB;1;2;4
100__YHR141C__SORB;1;2;4
110__YML073C__SORB;1;3;4
112__YLR448W__SORB;1;3;4
131__YGR214W__SORB;1;3;4
151__YML024W__SORB;1;3;4
772__MS1__SORB;1;3;4
771__Y8205__SORB;1;3;4
187__YOR182C__SORB;1;3;4
203__YBR189W__SORB;1;3;4
2156-GlobalL_GL2_31__YJL115W__SORB;1;1;5
2158-GlobalL_GL2_31__YFR037C__SORB;1;1;5
2179-GlobalL_GL2_31__YPL022W__SORB;1;1;5
68__YOR063W__SORB;2;1;5
2185-GlobalL_GL2_31__YNL262W__SORB;1;1;5
2206-GlobalL_GL2_31__YIL050W__SORB;1;1;5
68__YOR063W__SORB;4;1;5
2228-GlobalL_GL2_31__YER016W__SORB;1;1;5
2152-GlobalL_GL2_32__YDR073W__SORB;1;1;5
2247-GlobalL_GL3_31__YAL041W__SORB;1;1;5
1561-TFL_TF2_31__YER130C__SORB;1;1;6
1600-TFL_TF2_31__YPR052C__SORB;1;1;6
1633-TFL_TF3_32__YDL223C__SORB;1;1;6
1610-TFL_TF3_33__YCR065W__SORB;1;1;6
1618-TFL_TF3_33__YKL028W__SORB;1;1;6
68__YOR063W__SORB;3;1;6
803-ML_M1_34__YKL109W__SORB;1;1;7
5__YLR223C__SORB;1;1;7
1423-TFL_TF1_33__YAL021C__SORB;1;1;7
1564-TFL_TF2_31__YFR013W__SORB;1;1;8
1570-TFL_TF2_31__YGL254W__SORB;1;1;8
1586-TFL_TF2_31__YMR043W__SORB;1;1;8
1598-TFL_TF2_31__YPL139C__SORB;1;1;8
1615-TFL_TF2_31__YDR213W__SORB;1;1;8
1626-TFL_TF2_31__YDL002C__SORB;1;1;8
781-ML_M1_34__YER040W__SORB;1;1;8
1576-TFL_TF2_32__YJL056C__SORB;1;1;8
1396-TFL_TF3_32__YMR021C__SORB;1;1;8
1633-TFL_TF3_32__YDL223C__SORB;1;1;8
1606-TFL_TF3_32__YML027W__SORB;1;1;8
1365-TFL_TF3_33__YBR066C__SORB;1;1;8
1568-TFL_TF3_33__YGL150C__SORB;1;1;8
1584-TFL_TF3_33__YLR176C__SORB;1;1;8
